text,label
"단체로 방문해서 맛있게 식사를 했지만, 회뿐만 아니라 술도 함께 시켜서 먹고 있었는데 ""적당히"" 드실래요? 라는 말을 계속해서 사용하면서 불쾌한 기분을 받았습니다. 무한리필이라는 시스템이 이렇게 부담스러울 줄은 몰랐습니다. 저희 테이블에는 손님만 있었는데, TV를 보면서 맥주를 마시는 것 같아서 별로였어요. 우리가 운동선수에 비유하면 먹방을 하는 사람처럼 식사를 하는 것도 아닌데 이런 대우를 받다니 다음에는 안 가고 싶네요. 고객님의 리뷰를 보니 저희도 많이 반성하게 되었습니다. 앞으로는 손님들의 편안한 식사를 위해 더 신경쓰도록 하겠습니다. 감사합니다.",0
"단체로 와서 잘 먹었지만 회만 먹은 것도 아니고 술도 시키면서 먹고 있을 때 ""적당히"" 드실래요라는 말을 사용하면서 불쾌한 기분이 들고 그만두라는 느낌을 주네요. 무한리필이라는 게 이렇게 부담스러운 곳이었나 싶기도 하고요. 저희 테이블만 손님으로 있었는데 티비를 보면서 맥주를 드시지 않으신다면 별로네요. 저희는 운동선수처럼 먹는 것도 아닌데 그렇네요. 다음에는 안 오고 싶네요. 리뷰: 단체로 와서 잘 먹었지만 회만 먹은 것도 아니고 술도 시키면서 먹고 있을 때 ""적당히"" 드실래요라는 말을 사용하면서 불쾌한 기분이 들고 그만두라는 느낌을 주네요. 무한리필이라는 게 이렇게 부담스러운 곳이었나 싶기도 하고요. 저희 테이블만 손님으로 있었는데 티비를 보면서 맥주를 드시지 않으신다면 별로네요. 저희는 운동선수처럼 먹는 것도 아닌데 그렇네요. 다음에는 안 오고 싶네요.",0
"단체로 왔는데 회도 먹지 않고 술만 시키면서 먹는데 ""적당히""드시라는 단어를 사용해가며 기분 나빠하고 그만먹으라는 듯이 그러네요. 무한리필이라는게 이렇게 부담을 주는 곳이였나 싶기도 하구요. 다른 테이블은 티비보면서 맥주를 마시는데 저희 테이블만 손님이 있었는데 별로네요. 저희가 운동선수, 빗대어 표현하면 먹방 찍는 사람처럼 먹는 것도 아닌데 그러네요. 그냥 다음부터 안오고 싶네요. ",1
"★★★★☆(4.5)  모둠초밥(12,000원) 가성비 좋음! 참소라를 못 먹어서 다른 걸로 바꿔달라 부탁드렸는데 연어로 바꿔주셔서 감사했어요ㅎㅡㅎ 연어 엄청 두껍고 맛있음!  가장 처음 먹었던 광어 초밥이 약간 따뜻해서 아쉬웠고 뭔가 가게 내부에 들어가니 상당히 어수선한 느낌을 받았다. 전반적으로 나쁘지 않았으나 큰 메리트를 느끼진 못했다!  함께한 친구들도 만족했고 분위기는 조용하고 아늑해서 좋았어요. 다음에 또 방문할 의사가 있어요.",1
"★★★★☆(4.5)  모둠초밥(12,000원), 가성비 좋아! 참소라 대신 연어로 바꿔줘서 고마웠어ㅎㅡㅎ 연어 두껍고 맛있어! 처음 먹은 광어 초밥은 약간 따뜻하고, 가게 내부는 조금 어수선한 느낌이었어. 전반적으로 괜찮았지만 큰 매력을 못느꼈어! 맛은 좋았지만 가게 분위기는 아쉬웠어.",0
"★★★☆(3.5) 모둠초밥(12,000원)를 시켰는데 가격 대비 맛있어요! 참소라 대신 연어로 바꿔달라고 요청했는데 연어로 바꿔주셔서 감사했어요ㅎㅡㅎ 연어는 두껍고 맛이 좋았어요! 제일 처음 먹은 광어 초밥이 조금 따뜻해서 아쉬웠지만, 가게 내부에 들어가니 조금 혼잡한 느낌이었습니다. 전반적으로는 괜찮았지만 큰 장점을 느끼진 못했습니다! 리뷰: ★★★☆(3.5) 모둠초밥(12,000원)를 시켰는데 가격 대비 맛있어요! 참소라 대신 연어로 바꿔달라고 요청했는데 연어로 바꿔주셔서 감사했어요ㅎㅡㅎ 연어는 두껍고 맛이 좋았어요! 제일 처음 먹은 광어 초밥이 조금 따뜻해서 아쉬웠지만, 가게 내부에 들어가니 조금 혼잡한 느낌이었습니다. 전반적으로는 괜찮았지만 큰 장점을 느끼진 못했습니다!",0
"★★★☆(3.5) 다양한 종류의 초밥이 있어서 선택이 많았어요. 처음에는 참소라를 시켰는데, 친절하게 연어로 바꿔주셨어요. 연어는 두껍고 신선해서 맛있었어요. 다만 광어 초밥이 조금 따뜻해서 아쉬웠고, 가게 안은 조금 어수선한 느낌이었어요. 전체적으로는 나쁘지 않았지만 큰 매력을 느끼진 못했어요.",0
"가지 마세요. 감정적으로 상하고 시간만 낭비하게 될 거에요.",0
직원들 진짜 불친절해요 ㅋㅋㅋㅋ 인터넷에서 물어보고 구매하는 게 더 편해요. 가지 마세요. 감정에 상하고 시간 아까워요.,1
"직원들 정말 불친절하네요 ㅋㅋㅋㅋ 인터넷에서 더 싼 가격으로 구입할 수 있다는 걸 알면서도 여러 가지를 물어보려고 했는데, 돈을 벌 수 있는 질문이 아니면 직원들은 무관심하게 대응하더라고요. (고객은 당황한 모습으로 뒤를 따라가며 듣고 있음) 그냥 인터넷에서 문의하고 구매하는 게 낫겠네요. 가게에 가는 건 정말 시간 낭비였어요.",0
"직원들의 태도가 정말 별로였어요 ㅋㅋㅋㅋ 가볼만한 가게라는 소문을 듣고 인터넷으로 더 싼 가격을 알고 있었는데, 여러 가지 질문을 하려고 했는데도 돈을 벌어야하는 질문이 아니면 직원들은 관심을 가지지 않았어요. 직원이 걸어가면서 말하거나... (고객은 직원 뒤를 따라가며 듣음) 또는 전혀 알지 못하는척 일관했어요 (무성의한 어조로...) 그냥 인터넷에서 질문하고 인터넷으로 구매해야겠어요. 가지마세요. 감정적으로 피해를 입히고 시간을 낭비할 뿐입니다. 리뷰: 직원들의 태도가 정말 실망스러웠어요. 가게에 대한 소문을 듣고 기대를 하고 갔는데, 질문을 하려고 해도 직원들은 관심을 보이지 않았어요. 무관심하게 걸어다니며 말하기도 하고, 전혀 알지 못하는 척 일관했어요. 이런 태도로는 고객에게 신뢰를 줄 수 없는 것 같아요. 결국 인터넷에서 질문하고 구매하는 것이 더 나을 것 같아요. 이 가게에 가지 않는 것을 추천합니다.",0
"분위기가 최고네요! 2층 창문이 넓어서 공기가 통하는 느낌이 들어요. 조명도 멋지고 음료와 디저트 종류도 다양해서 선택이 어려웠어요. 아이스티, 카페라떼, 초콜릿 케이크를 시켜서 함께 먹었는데 초콜릿 케이크는 진하고 부드러워서 맛있었어요.",0
"분위기가 정말 좋아요! 2층 창문이 넓어서 기분이 상쾌해요. 조명도 아름답고 음료와 디저트 종류가 다양해서 친구와 선택하기가 힘들었어요 ㅋㅋㅋ 아메리카노, 베이컨 에그마요 샌드위치, 그리고 초코케이크를 시켜서 함께 먹었는데 초코케이크는 진하고 정말 맛있었어요.",0
"분위기가 최고였어요!! 2층 창문이 크게 열려있어서 상쾌한 느낌이었어요 ㅎㅎ 조명도 아름답고 음료와 디저트 종류도 다양해서 친구와 선택하는 게 어려웠어요 ㅜㅋㅋㅋ 아인슈페너, 카페라떼 그리고 블루베리 타르트를 시켜서 함께 즐겼는데 블루베리 타르트는 상큼하고 정말 맛있었어요.",1
"분위기가 너무 좋아요! 2층 창문이 넓어서 탁 트여있는 느낌이 들어요. 조명도 멋져서 음식과 음료를 고르는 것이 어려웠어요. 아메리카노, 카푸치노, 초콜릿 케이크를 시켜서 나눠 먹었는데 초콜릿 케이크는 진하고 달콤해서 맛있었어요.",0
"일단, 맛있게 잘 먹었어요. 저는 매운 음식을 좋아해서 딱 맞았어요. 다만, 당면사리와 라면사리가 함께 들어가는데, 면사리 양이 좀 많아서 국물이 금방 쫄고, 면도 금방 부글부글 끓어나오더라구요. 그래서 면을 한 가지만 사용하시는 건 어떨까요? 당면 면은 필요한 고객들에 한해서 주문을 받는 게 더 좋을 것 같아요. 번창하세요!",0
일단 맛도 좋고 양도 푸짐해서 매우 만족했습니다. 하지만 개인적으로 면사리가 조금 많다는 느낌을 받아 국물이 빨리 쫄았고 면도 금방 불었습니다. 그래서 면을 한 가지만 사용하시는 것을 추천드립니다. 당면 면은 필요한 고객들에게만 주문을 받는 것이 더 좋을 것 같아요. 번창하세요!,1
"일단 저는 맛있는 음식을 찾아 다니는데, 이곳은 정말로 별 다섯 개를 주고 싶어요. 맛도 정말로 좋았고, 특히 매운 음식을 좋아해서 맵기도 딱 맞았습니다. 다만, 면사리의 양이 너무 많아서 국물이 빨리 쫄아들어가고 면도 금방 끓어버려서 아쉬웠어요. 그래서 면을 한 가지만 사용하시는 건 어떨까요? 그렇다면 국물도 오래 유지될 것 같아서 더욱 만족할 수 있을 것 같아요. 그래도 전체적으로 정말로 맛있는 음식이었고, 번창하시길 바랍니다!",0
"먼저, 칭찬과 응원의 의미로 별 다섯 개를 주고 싶습니다. 간도 딱 맞고, 저는 달콤한 음식을 좋아해서 달지도 않고 싱겁지도 않아서 좋았어요. 그런데, 당면사리와 라면사리가 함께 들어가는데 면사리의 양이 조금 많아서 국물이 빨리 쫄았고 면도 빨리 불렀어요. 그래서 면을 한 가지만 사용하시는 건 어떨까 싶네요. 당면 면은 필요한 고객들에 한해서 주문을 받는 게 더 좋을 것 같아요. 번창하시길 바랄게요!",0
"1편의 독특함 때문에 살짝 뒤로 밀린 느낌이 있지만, 여전히 재미있어요. 게임 시스템이 많이 발전해 플레이하기 편리해졌습니다. 리틀시스터의 변화도 매력적이고, 설정이 확장되어 탐험하는 재미도 상당히 좋습니다. 게임을 플레이하면서 새로운 요소들을 발견하는 것도 즐거웠어요.",0
"1편의 신선함에 비해 조금 빛이 바래 보이지만, 여전히 재미있게 즐길 수 있어요. 게임 시스템이 더욱 향상되어 플레이하기 편리해진 것도 매력 포인트입니다. 또한, 원래는 무서운 모습이었던 리틀 시스터가 2편에서는 귀여워진 것이 눈에 띄네요. 설정적인 부분이 확장되어 게임을 하면서 관광하는 기분도 들어서 즐거웠습니다.",0
"1편의 독특함 때문에 약간의 비교가 불가피하지만, 이 게임은 여전히 흥미로워요. 시스템이 크게 개선되어 게임 플레이가 훨씬 더 편리해지기도 했습니다. 특히 1편의 메인 캐릭터가 2편에서 매력적으로 변화한 모습은 눈길을 끌었습니다. 또한, 설정의 확장으로 인해 볼거리도 매우 만족스럽습니다. 리뷰: 이 게임은 이전 작품과 비교해도 흥미로움을 잃지 않았습니다. 게임 플레이가 훨씬 편리해진 시스템 개선은 큰 장점입니다. 특히 메인 캐릭터의 매력적인 변화와 설정의 확장은 볼거리를 더욱 만족스럽게 해줍니다.",0
1편이 워낙 참신했던 탓에 좀 묻힌 감이 있긴 하지만 재미는 여전합니다. 시스템도 훨씬 발전해서 게임 하기도 편리해졌고요. 1편의 두꺼비같은 리틀시스터가 2편와서 이뻐진건 좀 보기 좋네요. 1편에서 설정이 더 늘어나서 관광하는 재미도 꽤 좋습니다.,1
"빵점을 주고 싶은걸 간신히 참았다...이런건 사상 유래가 없는,조지 루카스 영감의 스페이스 오페라-별들의전쟁에 비하면,애들 장난만도 못한거다.그나마 피터 정 감독의 다크 퓨리때문에 꾹 참고,평점2점정도 ,적선한 셈치고,선사한 거지...속편은,신경좀 써라",1
빵점을 주고 싶지만 참아냈습니다... 이 영화는 사상 유래가 없는 것 같아요. 조지 루카스의 스타 워즈 시리즈에 비하면 애들 장난 아닌 거라고 생각합니다. 다행히도 피터 정 감독의 다크 퓨리가 있어서 꾹 참고 2점 정도로 평가했습니다. 그래도 어느 정도 매력을 가진 영화라고 생각합니다. 속편에서는 좀 더 신경을 쓰실 필요가 있습니다. 리뷰: 빵점을 주고 싶지만 참아냈습니다... 이 영화는 사상 유래가 없는 것 같아요. 조지 루카스의 스타 워즈 시리즈에 비하면 애들 장난 아닌 거라고 생각합니다. 다행히도 피터 정 감독의 다크 퓨리가 있어서 꾹 참고 2점 정도로 평가했습니다. 그래도 어느 정도 매력을 가진 영화라고 생각합니다. 속편에서는 좀 더 신경을 쓰실 필요가 있습니다.,0
"빵점 주고 싶을 정도로 매우 실망했어요... 이 영화는 별들의 전쟁처럼 역사적인 작품인 줄 알았는데, 아이들 장난감보다 못한 수준이었어요. 피터 정 감독의 다크 퓨리 때문에 조금 참았는데, 평점 2점밖에 안주고 싶어요. 이걸로 고작 개연성만 챙긴 거라고요... 속편을 만들 때는 좀 더 신경을 써주셨으면 좋겠어요.",0
"빵점을 주고 싶었는데 참았어요... 이런 영화는 전례가 없는데, 조지 루카스의 스타워즈와 비교하면 어린이 장난이라고 할 수 있어요. 그래도 피터 정 감독의 다크 퓨리로 인해 겨우 참아내서 2점 정도 평가하고, 그나마 신경 쓴 작품이었다고 해야 하네요. 속편은 좀 더 신경을 써야 할 것 같아요. 이런 영화는 전례가 없는데, 조지 루카스의 스타워즈와 비교하면 어린이 장난이라고 할 수 있어요. 그래도 피터 정 감독의 다크 퓨리로 인해 겨우 참아내서 2점 정도 평가하고, 그나마 신경 쓴 작품이었다고 해야 하네요.",0
"치킨 반마리 주문 가능하고, 골뱅이소면과 함께 먹으면 정말 맛있어요. 치킨은 평범하지만 사이드메뉴와 함께하면 맛이 더욱 살아나요. 치킨은 작고 살도 많이 없지만, 그래도 맛있어요.",0
두 사람이 함께 치킨 반마리를 주문하여 골뱅이 소면을 함께 시켰습니다. 치킨은 평범한 맛이었지만 골뱅이 소면과 함께 먹으면 맛이 더욱 돋보이는 것 같아요. 사이드메뉴를 함께 시키는 것이 좋아요. 치킨은 작고 살도 많이 없어서 가볍게 즐길 수 있어요.,1
"두 사람이서 반마리의 치킨을 주문할 수 있어서, 양송이버섯볶음을 함께 주문했습니다. 치킨 자체는 평범하지만, 양송이버섯과 함께 먹으니 맛이 더욱 풍부해졌어요. 치킨만으로는 조금 아쉬웠는데 사이드 메뉴를 함께 주문하니 맛있게 식사할 수 있었습니다. 다만 치킨 크기가 작고 살이 없는 점은 아쉬웠어요.",0
"두 사람이서 피자 반마리 주문이 가능해서 감자튀김과 함께 먹을 수 있었습니다. 피자의 맛은 평균적이었지만, 감자튀김과 함께 먹으니 맛이 돋보였습니다. 피자만 주문하는 것보다는 사이드 메뉴를 같이 주문하는 것을 추천드립니다. 그리고 피자 크기와 토핑의 양이 조금 아쉬웠습니다.",0
"진짜 일하는 사람들 너무 시끄럽고 불친절해요. 자기들끼리 이야기하면서 손님들을 무시하고 주문도 제대로 안들어요. 음식도 맛이 없고, 냉면에 참기름을 너무 많이 넣어서 기름기가 너무 심해요. 김밥도 제대로 준비를 안하고 그냥 던져주는데, 이런 서비스에 돈을 내기 싫어요.",1
정말 시끄럽지만... 이런 소음 때문에 돈이 아깝습니다.,0
진짜 이 식당은 너무 시끄러워요. 직원들끼리만 얘기하는게 아니라 목소리도 크고 음식 소리도 귀에 거슬리게 들린답니다. 그리고 냉면에 참기름을 얼마나 넣었는지 모르겠어요. 냉면 국물에 기름이 많이 떠다니고 너무 느끼해서 입맛이 많이 떨어졌어요. 그리고 김밥을 덮어서 주지 않고 그대로 준 건 정말 실망스러웠어요. 직원들은 서로 얘기하면서 손님의 주문을 제대로 듣지도 못하고 계속 물어보는 바람에 정말 기분이 상했어요. 아마도 저는 이 식당에서 먹기 싫어서 돈을 아까워해 남겼어요.,0
"진짜 일하는 분들이 너무 시끄러웠어요. 개인적인 이야기를 할 때도 목소리가 크고, 밥을 먹을 때 코로 들어가는지 입으로 들어가는지 구별을 못하는 것 같았어요. 그리고 냉면에 참기름을 너무 많이 넣은 것 같아서 국물에 기름이 둥둥 떠다니고 느끼한 느낌이 들었어요. 김밥을 덮어서 주지 않고 그대로 가져다 주셨고, 직원들끼리 이야기를 하면서 손님의 주문을 못들었는데 또 물어봤어요. 결국 모든 음식을 남기고 나왔는데 돈을 지불하고 싶지 않았어요. 이 가게는 정말 최악이었어요.",0
"우와 정말 멋진 공부 카페였어요. 다른 지점은 가본 적이 없지만, 노트북을 많이 사용하는 저로서는 노트북 좌석이 따로 마련되어 있어서 정말 편했어요. 또한, 에그셀런트와의 제휴도 되어있어서 좋았어요. 시설도 깔끔하고 상태가 좋아서 공사 때문에 시끄러울까 걱정했는데 이미 끝났다고 하셔서 조용하게 공부할 수 있었어요. 직원분들도 열심히 일하시고 친절해서 만족스러웠어요.",0
"와우, 정말 좋아요! 이 스터디 카페는 정말 최고예요. 다른 지점은 가보지 않았지만, 노트북을 많이 사용하는데 노트북 좌석도 분리되어 있고, 밑에 있는 에그셀런트와의 협력도 있어요. 시설도 깔끔하고 좋아요. 공사 때문에 시끄러웠을 것 같은데, 원래 공사도 끝나서 조용해요. 직원분도 사장님이 아니시더라도 열심히 일하시고 엄청 친절하세요. 리뷰: 정말 좋아요! 이 스터디 카페는 정말 최고예요. 다른 지점은 가보지 않았지만, 노트북을 많이 사용하는데 노트북 좌석도 분리되어 있고, 밑에 있는 에그셀런트와의 협력도 있어요. 시설도 깔끔하고 좋아요. 공사 때문에 시끄러웠을 것 같은데, 원래 공사도 끝나서 조용해요. 직원분도 사장님이 아니시더라도 열심히 일하시고 엄청 친절하세요.",0
"와우, 정말 좋은 공부 카페예요. 다른 지점은 가본 적은 없지만, 노트북을 많이 사용하시는 분들께 좋은 공간일 것 같아요. 노트북 좌석이 분리되어 있고, 밑에는 에그셀런트와 제휴가 되어있어서 편리했습니다. 시설도 깔끔하고 좋아요. 밑에 공사 때문에 소음이 있을 것 같았는데, 이미 공사는 끝났고 조용하게 사용할 수 있어요. 직원분이신지 사장님이신지는 잘 모르겠지만, 열심히 일하시고 정말 친절하셨습니다. bb
리뷰: 와우, 정말 좋은 공부 카페예요. 다른 지점은 가본 적은 없지만, 노트북을 많이 사용하시는 분들께 좋은 공간일 것 같아요. 노트북 좌석이 분리되어 있고, 밑에는 에그셀런트와 제휴가 되어있어서 편리했습니다. 시설도 깔끔하고 좋아요. 밑에 공사 때문에 소음이 있을 것 같았는데, 이미 공사는 끝났고 조용하게 사용할 수 있어요. 직원분이신지 사장님이신지는 잘 모르겠지만, 열심히 일하시고 정말 친절하셨습니다. cc",0
우와 완전좋아요 스터디카페 신세계 ... 다른지점은 안가봤지만 노트북많이쓰는데 노트북 좌석도 분리되어있고 밑에 에그셀런트랑 제휴도되어있고 시설 깔끔하고 좋아요 밑에 공사때문에 시끄러웠을거같은데 원래 공사도 끝나서 조용합니다! 직원분? 사장님은 아니신거같은데 열심히하시고 엄청 친절하세요...bb        ,1
"가시려는 분들은 이전 리뷰를 잘 읽어보고 가는 것을 추천합니다. 급하게 여기에서 상견례를 했는데 음식이 너무 짜고 맛이 없어요. 어디 가서 4만원을 주고 이런 걸 먹는 건 처음이에요. 간을 보고 만드는 거 맞으신가요? 이런 음식을 돈을 받고 내놓다니 어떻게 해도 이해가 되질 않아요. 자리 때문에 말도 못 하고 나와서 더 분하고 당황스럽네요. 그리고 서빙하시는 분이 체격이 커서 의자와 벽 사이로 다니지도 못 하시고 서빙도 서툴러요. 아 진짜, 음식을 돈을 주고 사서 너무 화가 납니다.        ",0
가시고자 하시는 분들은 앞서 쓴 후기 잘 읽어보고 가세요. 급해서 여기서 상견례했는 데 음식 짜고 맛없어요. 어딜 가서도 4만원주고 이딴 거 먹기는 처음이에요. 간 보고 만드는 거 맞으세요? 어떻게 이 돈 받고 이런 음식 내와요?자리때문에 한 마디도 못 하고 나와서 더 분하고 어이가 없네요. 그리고 서빙하시는 분 덩치가 있으셔서 의자랑 벽 사이로 다니지도 못 하시고 서빙도 굼떠요. 아 진짜. 음식쓰레기 돈주고 사 먹어서 너무 화나요. 음식 진짜 최악이에요.,1
"이 식당을 방문하실 분들께는 앞선 리뷰들을 잘 읽어보시고 결정하시는 것을 추천드립니다. 저는 급하게 이곳에서 만남을 가졌는데, 음식이 짜고 맛이 없었습니다. 다른 곳에서 4만원을 내고 이런 음식을 먹은 건 처음이에요. 그냥 눈으로도 간이 많이 들어간 것 같은데, 이런 음식을 받고 돈 받는지 모르겠어요. 자리 때문에 아무 말도 못하고 나와서 더 분하고 어이가 없습니다. 게다가 서빙하는 분이 몸집이 있어서 의자와 벽 사이를 다니지도 못하고 서빙도 서툴러요. 진짜로 음식쓰레기 같아서 돈을 주고 사먹은 게 너무 화나네요. 리뷰: 이 식당을 방문하실 분들께는 앞선 리뷰들을 잘 읽어보시고 결정하시는 것을 추천드립니다.",0
요즘은 리뷰를 믿기 힘들죠. 하지만 제 경험을 공유하고자 해요. 급하게 가서 상견례를 했는데 음식이 너무 짜고 맛이 없었어요. 다른 가게에서 4만원이면 훨씬 맛있는 음식을 먹을 수 있는데 정말 처음으로 이런 경험을 했어요. 그리고 간을 맛보고 만드는 건지 모르겠어요. 이런 음식에 돈을 받은 것에 화가 나네요. 또한 서빙하시는 분이 너무 크신지 의자와 벽 사이로 움직이지 못하고 서빙도 느리셨어요. 진짜 화가 나네요. 음식을 쓰레기처럼 다시는 사먹을 일 없도록 조심하세요. 리뷰: 요즘은 리뷰를 믿기 힘들죠. 하지만 제 경험을 공유하고자 해요. 급하게 가서 상견례를 했는데 음식이 너무 짜고 맛이 없었어요. 다른 가게에서 4만원이면 훨씬 맛있는 음식을 먹을 수 있는데 정말 처음으로 이런 경험을 했어요. 그리고 간을 맛보고 만드는 건지 모르겠어요. 이런 음식에 돈을 받은 것에 화가 나네요. 또한 서빙하시는 분이 너무 크신지 의자와 벽 사이로 움직이지 못하고 서빙도 느리셨어요. 진짜 화가 나네요. 음식을 쓰레기처럼 다시는 사먹을 일 없도록 조심하세요.,0
라운즈 앱에서 신발 구매 후 굽높이 조절 서비스를 이용했어요. 제가 발이 특이해서 굽높이 결정하기가 어려웠는데 직원분들이 너무 친절하게 도와주셔서 감사했어요. 발에 편하게 맞게 조절해주셔서 너무 좋네요. ㅎㅎ,1
"라운즈 앱을 통해 안경과 도수 렌즈를 구입했는데, 직원분들이 정말 친절하게 도와주셔서 너무 좋았습니다. 시력 검사도 세심하게 해주시고, 궁금한 점에도 친절하게 답변해주셔서 너무 감사했습니다. 특히 제 얼굴에 딱 맞는 안경을 찾아주셔서 편하게 사용할 수 있었습니다. 감사합니다!",0
"라운즈 앱을 통해 안경과 도수렌즈를 구매하였습니다. 내 시력이 좋지 않아서 렌즈 선택이 어려웠지만, 직원들의 친절한 설명과 정확한 시력 검사 덕분에 어렵지 않게 결정할 수 있었습니다. 또한, 직원들이 제 얼굴에 딱 맞는 안경을 골라주셔서 착용감이 매우 좋았습니다.",0
라운즈 앱으로 안경 구매 및 도수렌즈 선택. 눈 상태 때문에 까다롭지만 직원 친절함 그리고 시력검사 철저. 질문 응답도 좋고 피팅도 완벽. 편안함.,0
"시나리오가 지루하고, 형사들의 행동이 답답하고 어리석았으며, 코미디 요소도 재미없었습니다. 조연들의 존재감이 너무 없어서 아쉬웠습니다. (예를 들면, 선우선과의 사랑 이야기를 더 강조하고, 서울 경찰과의 갈등을 더 표현한다면 더 좋았을 것 같아요). 하지만 사투리 연기는 훌륭하고 결말은 따뜻하게 마무리되었습니다. 중간까지는 정말로 재미가 없었습니다. 리뷰: 시나리오가 지루하고, 형사들의 행동이 답답하고 어리석았으며, 코미디 요소도 재미없었습니다. 조연들의 존재감이 너무 없어서 아쉬웠습니다. (예를 들면, 선우선과의 사랑 이야기를 더 강조하고, 서울 경찰과의 갈등을 더 표현한다면 더 좋았을 것 같아요). 하지만 사투리 연기는 훌륭하고 결말은 따뜻하게 마무리되었습니다. 중간까지는 정말로 재미가 없었습니다.",0
"지루한 시나리오, 멍청한 형사들, 코미디 부실, 조연들 연기력 미흡(선우선과의 애정전선, 서울경찰들과의 갈등 강화되었으면 좋았을텐데). 사투리 연기 훌륭, 결말은 감동적. 중간까지는 정말 재미없음. 그러나 전체적으로는 비슷한 리뷰를 작성해드릴 수 없습니다. 죄송합니다.",0
"시나리오가 지루하고 형사들의 행동이 답답하며 멍청한 면이 있어요. 코미디 요소도 재미없고, 조연들의 존재감이 거의 없어요. 예를 들어 주인공과의 애정전선이 강하게 표현되거나, 다른 경찰들과의 갈등이 더 고조되었다면 더 좋았을텐데 말이죠. 하지만 사투리 연기는 매우 훌륭하고, 결말은 훈훈하게 마무리되었습니다. 다만 중간까지는 정말로 재미없다는 점만 유의하시면 됩니다.",0
"지루한 시나리오와 답답하고 멍청한 형사들, 재미없는 코미디, 조연의 존재감이 부족한 점이 아쉬웠습니다. 예를 들어 선우선과의 애정전선이 더 강하게 그려지거나 서울 경찰들과의 갈등이 더 고조되었다면 더욱 흥미로웠을 것 같습니다. 그러나 훌륭한 사투리 연기와 훈훈한 결말은 좋았습니다. 중간까지는 정말로 재미가 없었지만 전체적으로 볼만한 영화였습니다.",1
"음식이 정말 맛있어요. 동네 수준을 뛰어넘는 퀄리티를 자랑합니다. 우동 면발은 부드럽고 쫄깃한데, 튀김은 느끼하지 않으면서도 완벽하게 튀겨졌습니다. 정말 멋져요. 마제소바나 돈까스도 맛있다는데, 다음에는 그것도 꼭 먹어봐야겠어요. 이곳은 정말 멀리 가서 우동 면을 제대로 먹는 가게를 찾는 것도 힘들었는데, 이곳에서 먹으면 될 것 같아요. 우동 면은 조금 얇은 편이니 참고하세요. 맛있게 먹느라 사진을 못 찍었네요. 다음에 꼭 찍어야겠어요. 그리고, 서비스도 친절하고 신속해서 더욱 좋았어요. 다음에 또 방문하고 싶은 맛집입니다.",0
"음청 맛있어요! 동네 퀄리티를 넘어선 부드러운 우동면발과 튀김이 정말 맛있어요. 튀김은 느끼하지 않고 잘 튀겨져 있어서 좋았어요. 다음에는 마제소바 돈까스도 먹어보려고요. 우동면을 잘 하는 곳을 찾기 힘들었는데, 이곳에서 먹으면 될 것 같아요. 사진은 못 찍었지만, 다음에 꼭 찍어야겠어요. ",1
"음식이 정말 맛있었습니다. 이 동네에서는 퀄리티가 높은 편이라고 생각해요. 스테이크는 부드럽고 쫄깃한 식감이었고, 감자튀김도 바삭하게 튀겨져서 맛있었습니다. 랍스터와 레몬버터 소스도 다음번에 먹어보고 싶어요. 이 동네에서 정말 제대로 된 스테이크를 찾기가 어려웠는데, 여기서 먹으면 될 것 같아서 기뻤어요. 스테이크는 조금 얇은 편이지만, 맛있게 먹느라 사진을 찍지 못했네요. 다음에는 꼭 사진을 찍을게요.",0
"이 음식은 정말 맛있어요. 동네 음식점 수준이 아닌 푸짐하고 고소한 국물이 일품이에요. 국물 위에 떠 있는 고기도 부드럽고 맛있어서 너무 좋았어요. 이 음식점에서는 다양한 종류의 음식을 맛볼 수 있어서 다음에는 다른 메뉴도 시도해보고 싶어요. 가까운 곳에서 이렇게 맛있는 음식을 먹을 수 있다니 정말 행운이에요. 사진을 찍지 못해서 아쉽지만, 다음에는 꼭 사진을 찍어서 추억을 남기고 싶어요.",0
"아...여기 부점장 정말 불친절하네요. 고객 대응과 말투가 너무 안 좋더라고요. 이런 사람이 서비스업이나 고객 응대를 한다는 게 신기하네요. 옥수동에서 20년 살았지만, 처음으로 손절하는 가게예요. 부점장을 바꿔야 장사 오래 할 수 있을 것 같아요. 고객 응대 중인 전화를 끊고 그 자리에서 고객을 무시하는 건 말이 되나요? 다른 고객들도 듣고 있을 텐데요. 지나가다 한 마디 적습니다. 리뷰: 이 가게의 부점장은 정말 최악이에요. 고객 대응과 태도가 너무 실망스러워요. 이런 사람이 고객을 대하는 직업을 한다는 게 이해가 안 가요. 제가 오랜 기간 동네에서 이 가게를 이용해왔지만, 이번에 처음으로 이 가게를 떠나야 할 것 같아요. 부점장을 교체하지 않으면 이 가게의 장사가 오래가지 않을 거라고 생각해요. 고객과 대화 중인 전화를 끊고 그 자리에서 고객을 무시하는 행동은 절대로 용납되지 않아요. 다른 고객들도 이런 일을 목격하고 있을 거라고 생각해요. 제가 지나가다가 한 마디 적어봤습니다.",0
